nID;nID_Service;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Place;nID_Server
181;659;283;;4;"{""processDefinitionId"":""kuznetsovsk_mvk_2:1:1""}";;false;212;false;;BankID,EDS;283;0
182;11;493;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;493;0
183;598;;;4;"{""processDefinitionId"":""eco_0598_useAnimals:1:1""}";;false;1;true;;BankID,EDS;;0
184;352;1;;4;"{""processDefinitionId"":""_test_dnepr_mvk_291_common:1:1""}";;false;1;false;;BankID,email,EDS;1;0
185;28;2;;4;"{""processDefinitionId"":""dnepr_dms-205ID:1:1""}";;false;205;false;;BankID,EDS;2;0
240;220;;1;4;"{""processDefinitionId"":""_test_file_listeners:1:1""}";;false;128;true;;BankID,EDS;50001;0
241;87;;1;4;"{""processDefinitionId"":""justice_0087_FOPclose:1:1""}";;false;1;false;;BankID,EDS;50001;0
242;704;596;;4;"{""processDefinitionId"":""kherson_racs_757:1:1""}";;false;758;true;;BankID,EDS;596;0
243;1443;6;;4;"{""processDefinitionId"":""kiev_mda_273:1:1""}";;false;18;true;;BankID,EDS;50005;0
244;704;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
245;87;;9;4;"{""processDefinitionId"":""justice_0087_FOPclose:1:1""}";;false;1;true;;BankID,EDS;50009;0
246;100;;26;1;{};https://e.land.gov.ua/auth_select;false;1;false;Ви можете скористатись послугою на веб-ресурсі електронних послуг Державної служби України з питань геодезії, картографії та кадастру;BankID,EDS;50026;0
247;27;472;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;225;false;;BankID,EDS;472;0
248;706;;;1;{};http://dracs.minjust.gov.ua/;false;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
249;706;6;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS,KK;50005;0
250;706;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
251;527;33;;4;"{""processDefinitionId"":""chaes_650:1:1""}";;false;231;true;;BankID,EDS;33;0
252;528;33;;4;"{""processDefinitionId"":""chaes_652:1:1""}";;false;231;true;;BankID,EDS;33;0
253;529;33;;4;"{""processDefinitionId"":""chaes_655:1:1""}";;false;231;true;;BankID,EDS;33;0
254;708;;;1;{};http://dracs.minjust.gov.ua/;false;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
255;1430;1;;4;"{""processDefinitionId"":""hmel_cnap_264:1:1""}";;false;264;true;;BankID,EDS;1;0
256;708;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
257;740;39;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;225;false;;BankID,EDS;39;0
258;786;600;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;600;0
259;786;599;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;599;0
260;280;;;4;"{""processDefinitionId"":""_test_subProcess:1:1""}";;false;1;true;;BankID,EDS;;0
261;786;576;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;576;0
262;480;594;;4;"{""processDefinitionId"":""lviv_mvk_742:1:1""}";;false;212;false;;BankID,EDS;594;0
263;711;;;1;{};http://dracs.minjust.gov.ua/;true;1;true;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
264;1430;600;;4;"{""processDefinitionId"":""hmel_cnap_264:1:1""}";;false;264;false;;BankID,EDS;600;0
265;281;;;4;"{""processDefinitionId"":""_test_StartMultiStandaloneProcess:1:1""}";;false;1;true;;BankID,EDS;;0
278;716;;;1;{};http://dracs.minjust.gov.ua/;false;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
279;716;6;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS,KK;50005;0
280;716;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
281;717;;;1;{};http://dracs.minjust.gov.ua/;false;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
282;717;6;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS,KK;50005;0
283;717;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
284;718;;;1;{};http://dracs.minjust.gov.ua/;false;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;;0
189;25;;5;4;"{""processDefinitionId"":""kiev_dms-280ID:1:1""}";;false;205;false;;BankID,EDS;50005;6
285;718;6;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS,KK;50005;0
286;718;12;;1;{};http://dracs.minjust.gov.ua/;true;1;false;Для одержання послуги потрібно зареєструватися на порталі та скористатися BankID або електронно-цифровим підписом;BankID,EDS;12;0
287;41;182;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;182;0
288;10;;;1;{};http://map.land.gov.ua/;false;1;false;Ви можете отримати послугу через публічну кадастрову карту. Обов’язковою умовою отримання доступу до інформації є  електронна ідентифікація заявника з використанням електронного цифрового підпису або BankID;BankID,EDS;;0
289;41;28;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;28;0
290;720;1;;4;"{""processDefinitionId"":""_test_fields_bankid:1:151""}";;false;1;false;;BankID,email,EDS,KK;1;0
291;29;6;;4;"{""processDefinitionId"":""kiev_dms-40:1:147""}";;false;1;true;;BankID,EDS,KK;50005;0
292;26;6;;4;"{""processDefinitionId"":""kiev_dms-40s:1:168""}";;false;1;true;;BankID,EDS,KK;50005;0
293;41;102;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;102;0
294;41;37;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;37;0
295;99;28;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;28;0
296;41;468;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;468;0
297;41;67;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;true;;BankID,EDS;67;0
298;4;43;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;false;;BankID,EDS;43;0
299;724;43;;4;"{""processDefinitionId"":""Uzhgorod_dmg_1:1:1""}";;false;225;false;;BankID,EDS;43;0
300;45;102;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;102;0
301;667;10;;4;"{""processDefinitionId"":""ternopol_mvk_rezhym_roboty:1:1""}";;false;1;true;;BankID,EDS;10;0
302;725;10;;4;"{""processDefinitionId"":""ternop_dozvil_bud:1:1""}";;false;1;true;;BankID,EDS;10;0
303;99;65;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;65;0
304;99;104;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;104;0
305;99;42;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;42;0
306;99;149;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;149;0
307;99;137;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;137;0
308;99;148;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;148;0
309;99;496;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;496;0
310;99;497;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;497;0
312;734;10;;4;"{""processDefinitionId"":""ternopol_cnap_vikop:1:58""}";;false;1;false;;BankID,EDS;10;0
313;735;186;;4;"{""processDefinitionId"":""trostyanec_mvk_dereva:1:58""}";;false;1;true;;BankID,EDS;186;0
314;102;473;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;false;;BankID,EDS;473;0
315;1520;1;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;1;0
316;736;1;;4;"{""processDefinitionId"":""cnap_473:1:1""}";;false;225;false;;BankID,EDS;1;0
317;5;1;;4;"{""processDefinitionId"":""dnepr_cnap_56:1:1""}";;false;1;false;;BankID,EDS;1;0
318;1505;472;;4;"{""processDefinitionId"":""novopscov_rda_cnap556:1:1""}";;false;225;false;;BankID,EDS;472;0
319;740;598;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;212;false;;BankID,EDS;598;0
321;724;283;;4;"{""processDefinitionId"":""Uzhgorod_dmg_1:1:1""}";;false;212;false;;BankID,EDS;283;0
322;586;;1;4;"{""processDefinitionId"":""dnepr_cnap_446:1:1""}";;false;19;false;;BankID,EDS;50001;0
323;587;;1;4;"{""processDefinitionId"":""dnepr_cnap_447:1:1""}";;false;19;false;;BankID,EDS;50001;0
324;1511;221;;4;"{""processDefinitionId"":""cnap_korsun-shevchenko_455:1:1""}";;false;225;false;;BankID,EDS;221;0
325;41;488;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;488;0
326;99;488;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;488;0
327;102;488;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;false;;BankID,EDS;488;0
328;96;1;;4;"{""processDefinitionId"":""dnepr_cnap-44:1:60054""}";;false;1;false;;BankID,EDS;1;0
329;724;26;;4;"{""processDefinitionId"":""Uzhgorod_dmg_1:1:1""}";;false;225;true;;BankID,EDS;26;0
330;148;1;;4;"{""processDefinitionId"":""dnepr_vcnap-50:1:60054""}";;false;1;true;;BankID,EDS;1;0
331;92;1;;4;"{""processDefinitionId"":""dnepr_cnap_42:1:1""}";;false;42;true;;BankID,EDS;1;0
332;368;;1;4;"{""processDefinitionId"":""gni_69:1:1""}";;false;285;false;;BankID,EDS;50001;0
333;142;1;;4;"{""processDefinitionId"":""dnepr_cnap_36:1:1""}";;false;225;false;;BankID,EDS;1;0
334;140;1;;4;"{""processDefinitionId"":""dnepr_cnap_37:1:1""}";;false;225;false;;BankID,EDS;1;0
335;654;469;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;469;0
336;73;1;;4;"{""processDefinitionId"":""dnepr_cnap_45:1:1""}";;false;225;false;;BankID,EDS;1;0
338;27;108;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;225;false;;BankID,EDS;108;0
340;115;;1;4;"{""processDefinitionId"":""dnepr_cnap-57:1:1""}";;true;305;true;;BankID,EDS;50001;0
341;956;109;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;109;0
342;94;1;;4;"{""processDefinitionId"":""dnepr_cnap_46:1:60054""}";;false;1;true;;BankID,EDS;1;0
343;747;1;;4;"{""processDefinitionId"":""dnepr_cnap_46_ur:1:60054""}";;false;1;true;;BankID,EDS;1;0
344;95;1;;4;"{""processDefinitionId"":""dnepr_cnap_48:1:60054""}";;false;1;true;;BankID,EDS;1;0
345;748;1;;4;"{""processDefinitionId"":""dnepr_cnap_48_ur:1:60054""}";;false;1;true;;BankID,EDS;1;0
346;749;1;;4;"{""processDefinitionId"":""dnepr_cnap_51:1:60054""}";;false;1;true;;BankID,EDS;1;0
347;750;1;;4;"{""processDefinitionId"":""dnepr_cnap_52:1:60054""}";;true;1;true;;BankID,EDS;1;0
348;153;1;;4;"{""processDefinitionId"":""dnepr_cnap_72:1:60054""}";;false;1;false;;BankID,EDS;1;0
349;751;1;;4;"{""processDefinitionId"":""_test_datepicker:1:1""}";;false;1;false;;BankID,email,EDS,KK;1;0
350;752;;1;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;false;;BankID,EDS;50001;0
351;752;108;;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;false;;BankID,EDS;108;0
352;1519;;7;4;"{""processDefinitionId"":""ODArivne_923:1:1""}";;false;209;false;;BankID,EDS;50007;0
353;755;;;4;"{""processDefinitionId"":""_test_mailer:1:1""}";;false;1;false;;BankID,email,EDS,KK;;0
354;158;;1;4;"{""processDefinitionId"":""dnepr_cnap_53:1:352""}";;false;53;false;;BankID,EDS;50001;0
355;141;1;;4;"{""processDefinitionId"":""dnepr_cnap_38:1:1""}";;false;225;false;;BankID,EDS;1;0
356;367;1;;4;"{""processDefinitionId"":""dpi_reestr_68:1:352""}";;false;1;true;;BankID,EDS;1;0
357;49;1;;4;"{""processDefinitionId"":""dnepr_cnap_70:1:1""}";;false;225;false;;BankID,EDS;1;0
358;756;1;;4;"{""processDefinitionId"":""_test_queue_cancel:1:1""}";;false;1;false;;BankID,email,EDS,KK;1;0
359;359;;1;4;"{""processDefinitionId"":""_test_dictionary_script:1:1""}";;false;1;true;;BankID,EDS;50001;0
